"","ID","bio.1","bio.2","bio.3","bio.4","bio.5","bio.6","bio.7","bio.8","bio.9","bio.10","bio.11","bio.12","bio.13","bio.14","bio.15","bio.16","bio.17","bio.18","bio.19","Elev"
"1818",1818,5.0474271774292,10.3791456222534,26.9149532318115,1023.17138671875,24.3444995880127,-14.2182502746582,38.5627517700195,16.4522075653076,-7.16145849227905,17.072208404541,-7.98787498474121,807,104,37,26.0394344329834,261,136,231,145,205
"1819",1819,-2.28698968887329,15.1275625228882,24.618278503418,1728.54187011719,26.1494998931885,-35.298999786377,61.4485015869141,17.4673748016357,-24.9367084503174,17.4673748016357,-24.9367084503174,650,144,6,93.5243759155273,385,21,385,21,421
"1820",1820,8.16071891784668,8.58635425567627,29.7203369140625,767.3515625,24.0662498474121,-4.82425022125244,28.8904991149902,17.4968338012695,-0.231458410620689,17.4968338012695,-1.39945840835571,528,78,22,38.907642364502,207,78,207,88,89
"1822",1822,-1.72741663455963,14.6633338928223,23.8996524810791,1742.17346191406,26.4400005340576,-34.9137496948242,61.3537521362305,18.1407508850098,-19.9000835418701,18.1407508850098,-24.6984577178955,620,135,6,91.7640151977539,363,23,363,24,265
"1830",1830,17.992488861084,12.7293539047241,40.8185081481934,720.503295898438,33.2112503051758,2.02600002288818,31.1852493286133,10.4989995956421,23.1397075653076,26.6136245727539,8.89725017547607,1359,165,69,21.6438217163086,433,265,317,395,53
"1837",1837,6.28130197525024,12.1201877593994,24.4821357727051,1408.61352539062,28.4407501220703,-21.0655002593994,49.5062484741211,22.6348743438721,-12.1082916259766,22.6348743438721,-12.1082916259766,461,150,2,118.875015258789,324,7,324,7,170
"1840",1840,5.45854187011719,8.29758358001709,25.8995971679688,846.002563476562,23.1232509613037,-8.91424942016602,32.0374984741211,14.8129167556763,-0.789916455745697,16.0265827178955,-4.71591663360596,672,83,33,32.0363807678223,231,102,220,131,67
"1841",1841,10.1900520324707,9.19143772125244,37.1558876037598,580.652770996094,24.3910007476807,-0.346500009298325,24.7375011444092,15.8459587097168,6.16545820236206,17.5353755950928,3.31637501716614,659,60,46,8.94052314758301,176,144,175,158,121
"1843",1843,9.60294818878174,11.2970628738403,29.7087841033936,982.713134765625,27.4677505493164,-10.5582504272461,38.0260009765625,19.819917678833,-3.10775017738342,21.2492923736572,-3.10775017738342,531,107,3,86.0415496826172,304,11,268,11,1094
"1845",1845,7.68264579772949,12.8626670837402,36.3149566650391,815.060729980469,27.3400001525879,-8.07975006103516,35.419750213623,7.05445861816406,17.0884590148926,17.193208694458,-2.73866653442383,424,60,9,46.9188194274902,163,34,57,119,1521
"1846",1846,5.02863550186157,7.92031240463257,25.1073837280273,893.698547363281,21.7185001373291,-9.82724952697754,31.5457496643066,15.9242916107178,-0.677916646003723,15.9242916107178,-5.98512506484985,679,89,34,31.7676315307617,244,110,244,128,172
"1851",1851,9.31651020050049,10.701979637146,36.2149772644043,705.851501464844,25.0995006561279,-4.45174980163574,29.5512504577637,12.7369995117188,17.4036674499512,17.5701675415039,0.39750000834465,500,66,11,40.5744323730469,181,52,77,138,1191
"1854",1854,8.86733341217041,7.25929164886475,39.007999420166,424.412750244141,19.599250793457,0.989499986171722,18.6097507476807,4.88450002670288,5.53216648101807,14.3280000686646,4.10433340072632,674,64,43,13.0442228317261,191,145,167,170,87
"1857",1857,8.48564624786377,7.37691688537598,28.6671466827393,694.317199707031,22.59375,-3.13925004005432,25.7329998016357,17.0155830383301,3.88379168510437,17.0155830383301,0.0237083043903112,735,90,38,26.7768039703369,258,136,258,148,304
"1859",1859,10.174708366394,9.64745807647705,32.5883598327637,759.620666503906,26.1477508544922,-3.45624995231628,29.6040000915527,17.8524589538574,2.25012493133545,19.3575839996338,0.60854172706604,788,99,47,22.2700366973877,245,144,241,159,279
"1861",1861,7.32522916793823,8.54850006103516,26.1104621887207,944.818664550781,24.4850006103516,-8.25475025177002,32.7397499084473,18.5087909698486,-3.2885000705719,18.5087909698486,-4.4575834274292,570,77,33,27.6557102203369,201,106,201,121,117
"1877",1877,10.2947912216187,11.8389587402344,28.4016857147217,1132.48974609375,28.9064998626709,-12.7775001525879,41.6839981079102,23.4438323974609,-4.4952917098999,23.4438323974609,-4.4952917098999,579,188,3,128.878036499023,424,10,424,10,193
"1878",1878,8.40607261657715,7.51581239700317,31.6515235900879,611.809448242188,21.9265003204346,-1.81900000572205,23.7455005645752,5.22812509536743,3.82237505912781,16.1211242675781,1.18570840358734,787,81,48,17.153450012207,225,158,218,199,40
"1885",1885,5.29639577865601,9.04291725158691,23.0017719268799,1097.62976074219,25.5260009765625,-13.7880001068115,39.3140029907227,18.3147926330566,-2.00808334350586,18.3147926330566,-8.506667137146,535,77,25,32.1802253723145,190,84,190,103,102
"1889",1889,10.0426979064941,7.34968709945679,34.936954498291,507.900909423828,21.8252506256104,0.788250029087067,21.0370006561279,10.8832492828369,6.1303334236145,16.3075408935547,4.0064582824707,711,76,42,16.7196559906006,216,142,175,165,11
"1892",1892,9.05528163909912,8.3693962097168,31.5739879608154,690.521728515625,23.7062492370605,-2.80100011825562,26.5072498321533,17.5960426330566,4.44016647338867,17.5960426330566,0.641333281993866,571,72,34,25.0936679840088,192,108,192,118,74
"1894",1894,3.01792693138123,12.0373954772949,26.5114593505859,1251.04382324219,23.7722492218018,-21.6322498321533,45.4044990539551,17.5817489624023,-13.3031253814697,17.5817489624023,-13.3031253814697,621,143,4,98.422721862793,387,17,387,17,705
"1895",1895,-0.0845520421862602,13.624979019165,24.5431003570557,1528.779296875,26.0900001525879,-29.4244995117188,55.5144996643066,16.1533336639404,-19.9188327789307,17.826208114624,-19.9188327789307,824,168,14,74.0954360961914,420,54,415,54,311
"1896",1896,9.7761287689209,7.32578134536743,41.3205070495605,393.189697265625,19.8513011932373,2.12213540077209,17.7291660308838,7.80299472808838,8.59153652191162,14.8445310592651,5.38224840164185,746,75,52,14.2373561859131,218,159,180,200,38
"1897",1897,12.4065933227539,10.8992710113525,37.3954238891602,687.412658691406,28.3842506408691,-0.761749982833862,29.1459999084473,5.73299980163574,20.8789577484131,20.8789577484131,4.1118335723877,569,74,18,36.2526054382324,201,73,73,196,435
"1901",1901,5.48998928070068,8.36572933197021,25.4681968688965,945.894287109375,22.7239990234375,-10.1237497329712,32.8477478027344,16.8164157867432,-5.07379150390625,16.8164157867432,-6.22574996948242,627,84,30,32.6558876037598,232,103,232,113,183
"1904",1904,1.80290639400482,10.4182710647583,25.4212684631348,1152.89453125,22.7730007171631,-18.2094993591309,40.9824981689453,15.6285839080811,-5.11904144287109,15.6285839080811,-12.4334163665771,646,80,31,28.9904766082764,219,104,219,127,537
"1906",1906,6.30136442184448,6.38064575195312,24.1145362854004,730.311645507812,20.5947494506836,-5.86499977111816,26.4597492218018,14.9536247253418,0.096124991774559,15.5563335418701,-2.15741658210754,632,72,29,31.2540264129639,212,98,199,123,67
"1909",1909,5.57030200958252,8.31077098846436,25.6392498016357,931.184509277344,22.7007503509521,-9.71350002288818,32.414249420166,16.7547912597656,-4.77070808410645,16.7547912597656,-5.95441675186157,621,83,29,33.2220993041992,230,99,230,108,182
"1910",1910,4.84505224227905,8.21356201171875,22.9661674499512,1029.30395507812,23.7544994354248,-12.0092496871948,35.7637481689453,17.4497089385986,-2.59820818901062,17.4497089385986,-7.52541637420654,595,87,28,34.6895332336426,218,92,218,109,162
"1918",1918,11.2027292251587,11.0427913665771,31.2221088409424,907.460998535156,29.213249206543,-6.15525007247925,35.3684997558594,20.0067920684814,-0.229458257555962,22.1712913513184,-0.229458257555962,1084,109,69,13.0915985107422,318,231,300,231,207
"1920",1920,9.87994766235352,9.84827041625977,31.6027011871338,825.244262695312,26.3052501678467,-4.85750007629395,31.1627502441406,18.3832492828369,1.23179161548615,19.6836242675781,-0.636083364486694,521,67,26,31.7739067077637,187,81,184,90,113
"1921",1921,20.0886039733887,14.1563758850098,40.5586090087891,796.987060546875,38.1182518005371,3.21475005149841,34.9035034179688,10.3093338012695,29.8579998016357,29.8579998016357,10.3093338012695,261,69,0,117.366081237793,175,2,2,175,1181
"1922",1922,3.52721858024597,12.7201042175293,26.6997699737549,1245.67663574219,25.810998916626,-21.830249786377,47.6412506103516,17.9380416870117,-12.8752498626709,17.9380416870117,-12.8752498626709,686,106,14,58.5759391784668,306,57,306,57,417
"1923",1923,17.1478958129883,12.192042350769,36.0229034423828,819.233459472656,33.6667518615723,-0.17849999666214,33.8452529907227,17.251708984375,22.8237495422363,26.8983745574951,6.64529180526733,1327,138,75,18.0110244750977,384,256,276,358,51
"1934",1934,8.95576000213623,7.72085380554199,32.8823356628418,590.849365234375,22.1267490386963,-1.35350000858307,23.4802494049072,16.3863334655762,4.73216676712036,16.3863334655762,1.94329166412354,773,74,56,7.91525506973267,210,179,210,189,320
"1937",1937,10.7699899673462,11.6383543014526,30.2585716247559,998.365417480469,29.7899990081787,-8.67300033569336,38.4629974365234,20.5931663513184,-2.22420835494995,22.5667495727539,-2.22420835494995,1019,109,49,24.7823390960693,325,172,318,172,206
"1939",1939,0.736124932765961,12.8950414657593,23.9760551452637,1529.02856445312,25.8110008239746,-27.9720001220703,53.7830009460449,18.5031661987305,-19.1536674499512,18.5031661987305,-19.1536674499512,619,148,5,98.9951858520508,381,18,381,18,313
"1941",1941,3.41599988937378,11.4904165267944,23.1637115478516,1441.87817382812,26.5459995269775,-23.0592498779297,49.6052474975586,20.2655830383301,-15.3329582214355,20.2655830383301,-15.3329582214355,562,131,4,98.7633514404297,350,17,350,17,166
"1942",1942,16.7407283782959,13.4192495346069,45.380916595459,609.356262207031,32.359748840332,2.78949999809265,29.5702495574951,12.6919994354248,21.4249992370605,24.2210826873779,9.21370792388916,482,52,31,17.603401184082,134,105,121,115,268
"1946",1946,9.14632320404053,10.2632293701172,34.1942367553711,749.710632324219,25.0117492675781,-5.00274991989136,30.0144996643066,16.5482501983643,-0.0631248950958252,18.2463340759277,-0.0631248950958252,641,80,38,27.0474395751953,224,126,198,126,753
"1949",1949,-0.188343733549118,12.2841873168945,22.6556701660156,1558.99694824219,24.6557502746582,-29.5655002593994,54.2212524414062,17.8780822753906,-20.5079174041748,17.8780822753906,-20.5079174041748,564,150,5,104.090881347656,363,18,363,18,401
"1950",1950,-2.72141647338867,14.3294992446899,22.891580581665,1806.18542480469,26.289249420166,-36.3079986572266,62.5972480773926,17.8679161071777,-26.3889579772949,17.8679161071777,-26.3889579772949,555,125,6,91.2270660400391,324,23,324,23,205
"1958",1958,12.664155960083,13.7662286758423,47.7935981750488,552.007934570312,28.7987499237061,-0.00475000031292439,28.8034992218018,6.82187509536743,17.0904998779297,19.5268325805664,5.96195840835571,1016,123,49,26.9717712402344,340,172,195,329,617
"1960",1960,2.87496852874756,8.700270652771,21.6726551055908,1152.95715332031,23.9392490386963,-16.2047500610352,40.1439971923828,14.6205415725708,-4.08037519454956,16.8491668701172,-11.4478750228882,568,71,28,30.9570617675781,200,90,196,104,170
"1968",1968,11.0554790496826,9.91654205322266,30.2471923828125,851.34912109375,26.525749206543,-6.25925016403198,32.7849998474121,20.1232490539551,0.135041669011116,21.3640823364258,0.135041669011116,827,165,9,72.1878509521484,409,36,388,36,1122
"1983",1983,14.5648126602173,12.0269165039062,47.259822845459,486.570648193359,29.0472507476807,3.59875011444092,25.4485015869141,11.425874710083,20.4231243133545,20.6191253662109,8.65529155731201,514,56,27,25.1201839447021,164,91,95,157,213
"1997",1997,11.9753856658936,12.6774787902832,37.7761268615723,800.361877441406,28.7042503356934,-4.85524988174438,33.5595016479492,19.5932502746582,17.9237499237061,21.6033325195312,1.84200000762939,1289,128,85,11.9063587188721,366,282,346,310,569
"1998",1998,16.939697265625,7.47406244277954,23.8610706329346,885.397766113281,32.0407485961914,0.717500030994415,31.3232479095459,25.502082824707,5.74029159545898,27.5664157867432,5.74029159545898,1168,183,31,50.5811195373535,487,119,436,119,26
"1999",1999,11.4035005569458,12.598292350769,35.140453338623,884.51220703125,29.4052505493164,-6.44600009918213,35.8512496948242,19.9854583740234,0.113875031471252,22.0053329467773,0.113875031471252,1051,115,69,16.6012668609619,314,219,308,219,245
"2006",2006,5.75318765640259,8.48316669464111,39.9414596557617,465.521667480469,18.7587509155273,-2.48024988174438,21.2390003204346,1.19733333587646,11.4654998779297,12.0418338775635,0.875291705131531,2642,423,52,61.7336540222168,1209,207,217,1122,1019
"2007",2007,7.00744771957397,15.8353958129883,45.5904731750488,688.135925292969,27.6380004882812,-7.09600019454956,34.734001159668,-0.00329176592640579,15.7888336181641,15.7888336181641,-0.895916700363159,585,92,9,61.8359680175781,256,42,42,254,1745
"2010",2010,10.8487501144409,8.06337547302246,30.0281162261963,677.363342285156,23.5587501525879,-3.29399991035461,26.8527507781982,18.8091659545898,1.94995832443237,18.8091659545898,1.94995832443237,919,170,12,80.8469009399414,490,40,490,40,1725
"2017",2017,2.32532286643982,12.7198123931885,36.1674270629883,784.506164550781,22.3134994506836,-12.8557500839233,35.1692504882812,5.10137510299683,-5.32291650772095,12.3197917938232,-6.74120807647705,497,71,27,31.8125553131104,179,99,144,102,2029
"2024",2024,-0.880333364009857,10.7681245803833,25.9411945343018,1150.27868652344,21.0582504272461,-20.4514999389648,41.5097503662109,13.4457502365112,-13.542875289917,13.4457502365112,-14.6614580154419,595,91,18,51.2234725952148,258,61,258,74,848
"2030",2030,7.94262504577637,15.6447916030884,46.3889579772949,672.509826660156,28.044750213623,-5.68050003051758,33.7252502441406,0.181124925613403,16.4092082977295,16.4092082977295,0.181124925613403,903,158,7,74.7240219116211,426,41,41,426,1519
"2035",2035,8.46538543701172,11.7229785919189,39.1774787902832,657.016235351562,26.3202495574951,-3.60249996185303,29.9227485656738,1.26033329963684,16.6131248474121,16.6470413208008,0.645291686058044,943,164,12,70.8998489379883,473,61,66,444,645
"2037",2037,-6.200270652771,12.9045839309692,28.4129276275635,1218.513671875,16.956750869751,-28.4612503051758,45.4179992675781,9.13629150390625,-20.7132911682129,9.13629150390625,-20.7132911682129,487,126,5,99.7895050048828,308,17,308,17,1859
"2038",2038,12.6245727539062,9.83027076721191,43.2560882568359,482.083160400391,22.638500213623,-0.0872500017285347,22.7257499694824,18.0038757324219,7.48633337020874,18.0038757324219,6.23108339309692,1136,236,5,88.612663269043,644,32,644,37,2251
"2039",2039,7.74790620803833,12.5924377441406,35.5251922607422,822.031860351562,28.3597507476807,-7.08675003051758,35.4465026855469,-1.65241658687592,13.6458339691162,17.9107494354248,-2.33325004577637,484,61,26,28.1639461517334,164,82,103,147,683
"2048",2048,-0.53836452960968,14.6337289810181,26.9733734130859,1485.4384765625,24.8490009307861,-29.4034996032715,54.2525024414062,16.9602928161621,-19.4688739776611,16.9602928161621,-19.4688739776611,502,155,2,119.466369628906,354,9,354,9,490
"2052",2052,20.5677490234375,11.3287506103516,43.0035591125488,557.231628417969,32.8622512817383,6.51849985122681,26.3437519073486,26.8413333892822,17.656042098999,27.0106239318848,13.3865003585815,1290,178,60,39.2593688964844,497,208,487,248,14
"2063",2063,0.493322998285294,13.6488962173462,37.2755126953125,818.989379882812,18.7105007171631,-17.9057502746582,36.6162490844727,10.5325422286987,-9.43983364105225,10.5325422286987,-9.43983364105225,607,93,26,50.060115814209,264,84,264,84,1782
"2064",2064,-2.54993748664856,13.2076253890991,22.7142963409424,1715.81848144531,25.8740005493164,-32.2727508544922,58.1467514038086,17.486457824707,-24.4676666259766,17.486457824707,-24.4676666259766,532,137,4,99.9036178588867,329,16,329,16,301
"2066",2066,13.4277296066284,12.523416519165,34.9921188354492,884.208129882812,32.080249786377,-3.70900011062622,35.789249420166,7.6796669960022,23.5204162597656,24.1387920379639,2.27870845794678,277,51,4,68.5368881225586,130,15,17,106,1274
"2071",2071,8.06738567352295,10.4197292327881,46.7724342346191,452.934509277344,18.148250579834,-4.12925004959106,22.2775001525879,12.4504165649414,2.68720841407776,12.9526252746582,2.02912521362305,1042,237,12,80.6515121459961,566,82,555,116,3317
"2080",2080,2.0312602519989,15.4574794769287,42.7371101379395,739.450927734375,20.964750289917,-15.2040004730225,36.1687507629395,11.283374786377,3.86645817756653,11.283374786377,-6.36141681671143,714,80,33,21.3949337005615,222,131,222,167,3140
"2086",2086,-2.57681250572205,13.3284997940063,22.8520240783691,1713.37463378906,25.8264999389648,-32.4987487792969,58.3252487182617,17.4321670532227,-24.4880409240723,17.4321670532227,-24.4880409240723,539,137,5,98.1748886108398,331,18,331,18,302
"2088",2088,-5.37847900390625,12.7197914123535,26.1937007904053,1356.43725585938,18.1630001068115,-30.3974990844727,48.5605010986328,10.5719165802002,-22.4867076873779,10.5719165802002,-22.4867076873779,174,38,2,72.8619537353516,93,11,93,11,2199
"2089",2089,8.30319786071777,9.78127098083496,40.3405456542969,538.85498046875,18.875,-5.37174987792969,24.2467498779297,14.4656257629395,2.66729164123535,14.4656257629395,1.34408342838287,909,180,5,88.3920364379883,507,25,507,26,2997
"2094",2094,7.16956233978271,12.2955827713013,41.0801048278809,625.702575683594,25.3122501373291,-4.61849975585938,29.9307498931885,0.501291751861572,15.0592918395996,15.113166809082,-0.0971249341964722,1158,195,18,64.7262878417969,559,91,96,514,985
"2098",2098,10.0902709960938,13.2061252593994,33.5480995178223,946.814270019531,29.382999420166,-9.98174953460693,39.3647499084473,4.39104175567627,16.6045837402344,21.4547920227051,-2.20283341407776,474,107,6,88.2223434448242,280,28,32,167,2257
"2119",2119,0.091510497033596,12.1646461486816,27.1907062530518,1209.7841796875,23.1140003204346,-21.6242504119873,44.7382507324219,14.8573751449585,-12.8239164352417,14.8573751449585,-15.0212078094482,582,91,17,52.2028656005859,251,57,251,72,710
"2122",2122,-2.87436461448669,15.3006458282471,30.8580303192139,1318.1376953125,20.2387504577637,-29.3452491760254,49.5839996337891,12.6668338775635,-19.7792491912842,12.6668338775635,-19.7792491912842,493,136,4,108.488899230957,332,15,332,15,1359
"2123",2123,-0.0855833739042282,13.7245836257935,37.2035713195801,824.513732910156,16.0672492980957,-20.8232498168945,36.8904991149902,9.4236249923706,-9.93637466430664,9.4236249923706,-10.7788753509521,462,103,1,97.9045104980469,274,6,274,7,3608
"2127",2127,3.152583360672,10.7378330230713,33.619815826416,773.273376464844,20.3887500762939,-11.5502500534058,31.9389991760254,10.3585414886475,-1.32320833206177,12.6731252670288,-6.15875005722046,529,59,26,23.7482070922852,164,90,162,133,1436
"2129",2129,2.12955212593079,11.1016874313354,32.7278251647949,825.848937988281,19.5200004577637,-14.4012498855591,33.9212493896484,12.0261249542236,-2.18658328056335,12.0261249542236,-8.28220844268799,524,58,22,25.4070339202881,154,82,154,134,960
"2140",2140,-3.43909382820129,15.2474794387817,27.3547668457031,1526.91491699219,23.0415000915527,-32.6982498168945,55.7397499084473,14.5790004730225,-22.7988338470459,14.5790004730225,-22.7988338470459,522,148,3,112.148933410645,356,12,356,12,819
"2141",2141,18.9930419921875,12.4716243743896,40.6394119262695,692.602478027344,33.7152481079102,3.02675008773804,30.688497543335,25.6721668243408,24.0280838012695,27.1947917938232,10.1889171600342,1347,144,82,17.466833114624,386,282,324,357,48
"2151",2151,-3.28997898101807,14.7068328857422,23.2713184356689,1805.61083984375,26.1132507324219,-37.0839996337891,63.1972503662109,17.2612915039062,-21.9481258392334,17.2612915039062,-27.044750213623,578,127,5,89.9978637695312,333,23,333,23,246
"2152",2152,5.85355186462402,8.1548957824707,34.5195388793945,570.318115234375,19.6977500915527,-3.92624998092651,23.6240005493164,-0.216625019907951,13.1125831604004,13.1125831604004,-0.499875009059906,1476,218,56,44.7945404052734,589,181,181,509,854
"2156",2156,-3.53914570808411,9.623291015625,23.4364318847656,1178.18603515625,18.1082496643066,-22.9529991149902,41.0612487792969,11.068208694458,-15.7144994735718,11.068208694458,-17.9598751068115,876,143,25,50.1905517578125,368,91,368,108,1410
"2169",2169,-0.425666660070419,11.5685834884644,40.8950080871582,617.450439453125,11.5507497787476,-16.7377490997314,28.2884979248047,6.87841653823853,-8.17595863342285,6.87841653823853,-8.17595863342285,421,99,3,97.9857330322266,257,11,257,11,4653
"2170",2170,8.83248996734619,16.0786876678467,43.2792854309082,748.729370117188,30.9645004272461,-6.18650007247925,37.1510009765625,0.934416711330414,18.4253330230713,18.4253330230713,0.202708318829536,354,46,8,41.2480278015137,132,37,37,125,1342
"2172",2172,4.17461442947388,11.3158540725708,33.9777183532715,776.390258789062,23.7707500457764,-9.5329999923706,33.3037490844727,-4.42754173278809,13.5394582748413,13.9274997711182,-5.0214581489563,903,123,36,38.6146965026855,354,124,145,316,1374
"2176",2176,-2.46665620803833,13.0140619277954,28.8424243927002,1223.98986816406,19.517749786377,-25.6035003662109,45.1212501525879,12.1892499923706,-15.3405838012695,12.1892499923706,-17.8523750305176,121,34,1,104.829689025879,83,3,83,3,2119
"2181",2181,9.33076000213623,9.81606292724609,40.7512664794922,526.874877929688,23.6357498168945,-0.451999992132187,24.0877494812012,3.56504154205322,15.8731670379639,15.9373750686646,3.25370836257935,1871,268,50,50.1106796264648,791,190,205,708,321
"2186",2186,-5.00531244277954,13.6282081604004,32.710578918457,1031.97021484375,16.3010005950928,-25.3619995117188,41.6630020141602,4.43575000762939,-17.6727085113525,6.62087488174438,-17.6727085113525,632,91,24,40.7802047729492,247,84,161,84,3160
"2188",2188,-1.34273958206177,11.5991039276123,27.5953960418701,1173.48376464844,20.2940006256104,-21.7387504577637,42.0327529907227,12.6425838470459,-13.8095836639404,12.6425838470459,-16.1252918243408,493,87,10,68.0108184814453,240,33,240,40,1538
"2191",2191,3.64869785308838,7.61839580535889,31.7452983856201,606.753784179688,17.3430004119873,-6.65549993515015,23.9985008239746,0.887208342552185,11.3336248397827,11.4796667098999,-2.9762499332428,1211,125,65,17.4894790649414,361,232,232,329,1954
"2197",2197,-2.11021876335144,9.23614597320557,24.850227355957,1054.40649414062,17.2054996490479,-19.9617500305176,37.1672515869141,10.6167917251587,-13.6999588012695,10.6167917251587,-15.159083366394,464,81,9,66.8841552734375,223,29,223,37,1519
"2198",2198,8.22976016998291,15.9086456298828,43.3070983886719,735.465026855469,29.6504993438721,-7.08400011062622,36.7345008850098,0.363791704177856,17.4792499542236,17.4792499542236,-0.477416664361954,443,59,7,47.611629486084,170,38,38,163,1362
"2202",2202,5.11112499237061,8.25583362579346,32.9574203491211,633.686157226562,18.5777492523193,-6.47224998474121,25.0499992370605,12.9112501144409,-2.46904158592224,12.9112501144409,-2.46904158592224,1085,144,59,33.2660331726074,412,189,412,189,1401
"2214",2214,19.4162883758545,11.3898124694824,41.2727737426758,630.587951660156,32.3527488708496,4.75631856918335,27.5964298248291,26.8090667724609,16.0535717010498,26.8090667724609,11.4562273025513,1623,202,90,26.841495513916,552,303,552,368,14
"2222",2222,-1.78410422801971,10.1707496643066,31.0569114685059,821.271728515625,15.4772500991821,-17.2714996337891,32.7487487792969,4.24370813369751,-2.5212082862854,8.53108310699463,-11.4037084579468,815,96,29,28.7718811035156,262,124,217,215,1540
"2223",2223,-4.6909065246582,13.6241874694824,24.8177261352539,1582.03869628906,23.3584995269775,-31.5384998321533,54.8969993591309,14.597749710083,-23.9031257629395,14.597749710083,-23.9031257629395,570,137,5,94.6801834106445,343,18,343,18,801
"2246",2246,11.3098649978638,17.4671878814697,46.3326759338379,783.434631347656,31.2452507019043,-6.4542498588562,37.6995010375977,20.5344581604004,14.7552919387817,21.161750793457,1.95379173755646,374,68,12,55.2448348999023,170,38,139,77,1924
"2249",2249,0.857249915599823,11.3738746643066,32.3392486572266,812.110290527344,20.1987495422363,-14.9717502593994,35.1705017089844,4.01395845413208,10.6262083053589,10.9117498397827,-8.95266723632812,805,88,50,18.4034194946289,229,160,192,200,1877
"2263",2263,10.7497081756592,19.3024158477783,42.3064346313477,920.669616699219,35.171501159668,-10.4537496566772,45.6252517700195,21.7351245880127,0.401666879653931,22.2224998474121,-0.51904159784317,179,21,10,19.0297451019287,55,36,50,39,1550
"2264",2264,-3.87732315063477,15.0396041870117,23.7185001373291,1808.47814941406,26.1280002593994,-37.2807502746582,63.4087524414062,16.7389583587646,-22.4025421142578,16.7389583587646,-27.5928344726562,617,137,5,88.5707092285156,351,24,351,25,326
"2274",2274,-3.76889562606812,14.9665832519531,25.9307556152344,1654.20080566406,25.0377502441406,-32.6797485351562,57.7174987792969,15.9655418395996,-24.3082504272461,15.9655418395996,-24.3082504272461,492,121,5,97.1029510498047,304,17,304,17,505
"2275",2275,-0.464614659547806,11.8021039962769,26.924388885498,1173.86853027344,20.6054992675781,-23.2287502288818,43.8342514038086,13.1050834655762,-6.64141654968262,13.1050834655762,-15.3042087554932,458,87,21,57.8421821594238,218,65,218,68,779
"2287",2287,7.19996881484985,10.2712287902832,41.0631523132324,558.026245117188,17.9682502746582,-7.04500007629395,25.0132503509521,13.6645412445068,1.17337489128113,13.6645412445068,0.131833240389824,799,142,11,63.1193695068359,364,47,364,63,3175
"2289",2289,17.7752494812012,12.5902509689331,38.1580543518066,765.953308105469,33.8427505493164,0.847750008106232,32.9949989318848,21.691333770752,26.5227928161621,27.0340423583984,8.12595844268799,1200,118,66,16.8660640716553,343,228,250,304,83
"2295",2295,-1.01144790649414,12.2698955535889,30.4978523254395,1067.14270019531,19.8285007476807,-20.4034996032715,40.2320022583008,11.9027080535889,-12.7678747177124,11.9027080535889,-13.9633331298828,611,95,17,55.640697479248,262,53,262,62,1418
"2297",2297,6.64266681671143,9.59662532806396,29.6480388641357,831.952087402344,22.8454990386963,-9.52299976348877,32.3684997558594,16.8129577636719,-3.38791656494141,16.8129577636719,-3.4011664390564,1729,284,31,61.8970260620117,771,119,771,180,1605
"2298",2298,6.57220840454102,11.1298751831055,34.7884674072266,749.620666503906,23.8875007629395,-8.10550022125244,31.9930000305176,10.1147089004517,15.1501665115356,15.2836666107178,-3.01441669464111,457,66,10,46.0871925354004,177,41,70,126,1667
"2299",2299,9.02541637420654,12.7749586105347,37.4593734741211,778.287414550781,27.4890003204346,-6.61450004577637,34.1035003662109,8.49045848846436,17.9969577789307,18.1730422973633,-0.936499953269958,430,59,8,45.6917839050293,156,35,60,132,1276
"2305",2305,-0.844947934150696,11.2672710418701,26.2674026489258,1157.37744140625,19.9232501983643,-22.9712505340576,42.8945007324219,12.6166667938232,-7.08533334732056,12.6166667938232,-15.4275417327881,472,90,22,56.3528175354004,222,69,222,72,903
"2306",2306,1.36914587020874,9.31079196929932,32.1902618408203,689.58935546875,17.0610008239746,-11.8632497787476,28.9242515563965,-2.75404167175293,7.64975023269653,9.96995830535889,-6.81420850753784,1299,175,61,42.4585609436035,506,192,199,436,1210
"2317",2317,1.4328750371933,13.5289163589478,37.5777168273926,802.460510253906,19.5462493896484,-16.4562492370605,36.002498626709,11.2797498703003,-8.30350017547607,11.2797498703003,-8.30350017547607,551,90,19,57.3328437805176,249,61,249,61,1625
"2323",2323,-0.0579687133431435,10.3171043395996,29.8294277191162,894.587158203125,17.8495006561279,-16.7374992370605,34.5869979858398,10.9694166183472,-5.17037487030029,10.9694166183472,-10.6528749465942,651,101,27,43.1577682495117,268,96,268,116,1265
"2324",2324,1.05058324337006,14.2985830307007,41.6704330444336,733.408447265625,20.5224990844727,-13.7910003662109,34.3134994506836,3.23029160499573,7.32062482833862,10.214207649231,-7.48320865631104,557,61,36,15.0867147445679,167,124,131,133,2551
"2330",2330,0.411864638328552,10.7281875610352,24.1035461425781,1253.94006347656,22.8490009307861,-21.6597499847412,44.5087509155273,15.4255838394165,-12.9966249465942,15.4255838394165,-15.4680004119873,497,92,10,67.9836502075195,248,37,248,46,709
"2339",2339,-3.90931248664856,12.4554996490479,29.3125762939453,1151.85754394531,17.2770004272461,-25.2150001525879,42.492000579834,10.1136665344238,-16.0839576721191,10.1136665344238,-18.1753330230713,149,44,1,108.544700622559,105,4,105,4,2429
