"","ID","bio.1","bio.2","bio.3","bio.4","bio.5","bio.6","bio.7","bio.8","bio.9","bio.10","bio.11","bio.12","bio.13","bio.14","bio.15","bio.16","bio.17","bio.18","bio.19","Elev"
"381",381,23.4436359405518,9.62231254577637,89.3146362304688,33.3112297058105,28.8332500457764,18.0597496032715,10.7735004425049,23.3655414581299,23.0152492523193,23.8203754425049,23.0152492523193,1950,261,71,34.9296264648438,689,257,536,257,640
"382",382,23.2130737304688,8.09506225585938,88.2752685546875,31.1132164001465,27.9537506103516,18.7835006713867,9.17024993896484,22.941333770752,23.1517086029053,23.6538333892822,22.9345836639404,2169,261,92,31.1633625030518,673,303,662,605,587
"383",383,26.3440933227539,8.64243698120117,88.2196502685547,27.2236042022705,31.3929996490479,21.5965003967285,9.79649925231934,26.22216796875,26.4930419921875,26.7060832977295,25.9871253967285,2651,320,137,28.1290187835693,914,454,561,683,53
"384",384,26.0515937805176,8.64781188964844,78.7238388061523,56.5662536621094,32.0677490234375,21.0827503204346,10.9849987030029,25.5830001831055,26.6410827636719,26.8897075653076,25.5830001831055,1786,325,52,66.4604263305664,882,178,184,882,252
"385",385,24.7298965454102,10.3709163665771,65.8742752075195,161.048431396484,32.4362487792969,16.6927490234375,15.7434997558594,25.9176654815674,24.5571250915527,26.4726238250732,22.5309162139893,2650,440,59,59.7939643859863,1166,219,572,368,294
"386",386,24.8132915496826,9.61595821380615,83.2298202514648,63.6698722839355,30.9337501525879,19.3802490234375,11.5535011291504,24.5218753814697,24.1347923278809,25.6305408477783,24.0509166717529,1628,217,56,37.4717445373535,597,256,487,354,394
"387",387,26.8659172058105,9.70075035095215,92.4938125610352,25.2806835174561,32.1534996032715,21.6655006408691,10.4879989624023,26.7651672363281,27.0893325805664,27.1670417785645,26.5113754272461,6801,702,408,14.1703691482544,1927,1395,1554,1836,70
"388",388,24.8245525360107,8.78368759155273,90.5278244018555,36.3614082336426,29.9692497253418,20.2665004730225,9.70274925231934,24.4011249542236,25.0935001373291,25.2570838928223,24.3547916412354,3510,374,180,18.8606033325195,1052,645,816,1011,379
"389",389,23.6744899749756,10.1237707138062,85.0737075805664,30.8700828552246,29.4297504425049,17.5297508239746,11.8999996185303,23.5832080841064,23.3122081756592,23.8980407714844,23.3122081756592,1580,218,30,50.9250183105469,604,114,454,114,738
"390",390,26.5115928649902,8.15410423278809,71.2802352905273,112.727561950684,32.8090019226074,21.369499206543,11.4395027160645,27.0374984741211,27.0000839233398,27.8689994812012,24.9884166717529,1235,216,10,60.5587539672852,518,80,303,306,148
"391",391,27.1073703765869,5.97778797149658,73.2355499267578,78.7761383056641,31.3520679473877,23.1896553039551,8.16241264343262,27.5920104980469,26.4802875518799,27.7757472991943,25.9593105316162,2444,312,87,38.5029907226562,864,309,714,366,20
"392",392,25.458927154541,12.3733129501343,69.7579345703125,94.5444869995117,34.445499420166,16.7080001831055,17.7374992370605,24.5966262817383,24.998291015625,26.7601661682129,24.5966262817383,2653,488,10,74.3537139892578,1299,77,473,1299,285
"393",393,25.81813621521,10.3822288513184,64.9406890869141,140.712982177734,33.0617485046387,17.0745010375977,15.987247467041,26.6827507019043,23.9698333740234,27.1943759918213,23.802791595459,1388,226,27,63.414176940918,630,106,464,141,193
"394",394,26.2335109710693,8.02472877502441,84.2425003051758,59.5681457519531,31.3824996948242,21.8567504882812,9.52574920654297,25.4774169921875,26.4785423278809,26.9174175262451,25.4213333129883,2275,387,106,42.1046600341797,912,351,466,786,91
"395",395,25.7711658477783,10.2866249084473,67.2768173217773,39.7267646789551,33.8059997558594,18.5160007476807,15.2899990081787,25.2660007476807,25.9497489929199,26.3042488098145,25.2660007476807,2102,332,19,65.0292663574219,916,78,292,916,296
"396",396,22.3933639526367,11.786229133606,60.8211669921875,176.168334960938,32.4352493286133,13.0567502975464,19.3784980773926,21.3930835723877,20.9964580535889,25.0003337860107,20.7200412750244,1624,384,2,102.622467041016,1002,10,210,39,1035
"397",397,26.4079895019531,9.705979347229,87.7832946777344,48.4163398742676,32.138500213623,21.081750869751,11.0567493438721,25.7621669769287,26.6966667175293,26.8001251220703,25.7121257781982,2165,332,90,50.9394035339355,950,281,352,841,189
"398",398,25.6068019866943,10.5805625915527,82.1041870117188,45.7818298339844,31.6205005645752,18.7337493896484,12.8867511749268,25.6486663818359,24.9702911376953,26.0700416564941,24.9702911376953,2374,332,56,47.2649917602539,921,234,559,234,149
"399",399,23.2942504882812,10.9830827713013,68.0267181396484,118.062057495117,30.4909992218018,14.3457498550415,16.1452484130859,23.7129592895508,21.8440837860107,24.4290828704834,21.5265426635742,1659,293,10,78.9792556762695,818,39,451,60,703
"400",400,22.2175521850586,9.42310428619385,43.7388763427734,348.10986328125,32.0502510070801,10.5062503814697,21.5440006256104,24.6209583282471,19.1498756408691,25.544958114624,17.1585826873779,1471,278,3,91.0206298828125,763,20,448,21,675
"401",401,27.3097915649414,8.33370876312256,77.8341903686523,63.617618560791,33.2837524414062,22.5767498016357,10.7070026397705,26.7367496490479,28.0942497253418,28.2384586334229,26.6990413665771,2248,347,58,53.1664886474609,930,227,248,929,8
"402",402,26.1478862762451,8.2277717590332,89.7419967651367,32.8538627624512,30.7485008239746,21.580249786377,9.16825103759766,26.3380832672119,25.6734161376953,26.4170837402344,25.6734161376953,2364,288,121,29.7843589782715,808,397,688,397,242
"403",403,22.1955490112305,11.4315643310547,60.4649085998535,247.07307434082,31.0464019775391,12.140287399292,18.9061145782471,24.999340057373,18.8832130432129,25.0507793426514,18.8832130432129,791,136,20,60.119441986084,359,65,356,65,6
"404",404,26.2912502288818,9.01420783996582,77.8042678833008,74.5970458984375,32.4770011901855,20.8912506103516,11.585750579834,25.679874420166,26.9122085571289,27.2437915802002,25.3072509765625,2791,355,53,43.8869018554688,1035,283,320,1007,213
"405",405,20.5520629882812,9.43091678619385,89.2213287353516,33.4863891601562,25.8680000305176,15.2977504730225,10.5702495574951,20.1466255187988,20.732666015625,20.8489170074463,20.029125213623,3655,421,204,24.5966968536377,1204,642,752,1080,1132
"406",406,26.2039585113525,8.44845771789551,78.4043197631836,58.41259765625,32.0522499084473,21.2767486572266,10.7755012512207,25.5627498626709,26.0584163665771,27.0197925567627,25.5627498626709,1748,348,49,73.9703903198242,930,167,213,930,267
"407",407,21.9187393188477,7.60635423660278,32.6263961791992,578.121398925781,32.3862495422363,9.07275009155273,23.3134994506836,27.2380409240723,15.9091663360596,28.2519989013672,14.2735414505005,1715,282,34,66.3406982421875,776,115,762,153,32
"408",408,26.3619060516357,11.0024795532227,47.9123802185059,235.953872680664,37.0322494506836,14.0684995651245,22.9637489318848,26.7831249237061,24.6702499389648,28.9797077178955,23.1021671295166,2005,459,2,108.580375671387,1290,8,224,13,124
"409",409,17.9809474945068,9.72977066040039,51.2761154174805,349.334136962891,27.7402496337891,8.76500034332275,18.9752502441406,22.0803337097168,14.1513328552246,22.2173328399658,13.7821254730225,1619,155,114,10.2882785797119,439,374,435,388,404
"410",410,21.9873313903809,6.45173454284668,29.9187107086182,572.529479980469,31.5043144226074,9.94010162353516,21.5642127990723,28.1731815338135,14.3327417373657,28.1731815338135,14.3327417373657,1964,391,32,82.8951263427734,1088,115,1088,115,21
"411",411,20.6963748931885,9.05095863342285,86.8509902954102,37.1184997558594,26.1012496948242,15.6800003051758,10.4212493896484,20.3994998931885,20.6317081451416,21.2260417938232,20.3530826568604,2513,302,113,31.4620628356934,860,377,716,796,1115
"412",412,26.6087703704834,8.75958347320557,92.684196472168,20.0531845092773,31.4314994812012,21.9804992675781,9.45100021362305,26.6112499237061,26.4184589385986,26.8266658782959,26.3729591369629,2991,318,174,15.4201936721802,864,608,796,671,229
"413",413,25.655834197998,10.4861249923706,68.9038009643555,109.894897460938,32.4785003662109,17.2600002288818,15.2185001373291,26.3798751831055,24.0992088317871,26.6335411071777,24.0940837860107,1800,279,41,59.9381828308105,791,142,584,177,200
"414",414,19.5198955535889,12.2358331680298,62.6130027770996,278.527709960938,28.4657497406006,8.92374992370605,19.5419998168945,22.6185836791992,17.1632919311523,22.6185836791992,15.8333749771118,1281,154,48,31.7896995544434,433,194,433,252,497
"415",415,25.4692497253418,6.12579202651978,58.0451164245605,146.675659179688,30.6520004272461,20.0984992980957,10.5535011291504,26.1585006713867,23.3412914276123,26.9498329162598,23.3412914276123,1865,371,2,75.4939193725586,794,22,684,22,15
"416",416,23.3014068603516,11.1666040420532,39.510669708252,482.806365966797,37.911750793457,9.64949989318848,28.2622509002686,24.7157096862793,17.2007503509521,29.4125823974609,17.2007503509521,1492,448,4,134.470306396484,1123,24,241,24,823
"417",417,25.796688079834,12.4413747787476,38.5226631164551,622.779113769531,40.986499786377,8.69025039672852,32.2962493896484,29.2912502288818,29.6673755645752,32.4727935791016,17.1160411834717,954,305,4,139.783798217773,763,21,103,37,97
"418",418,24.7683238983154,9.13402080535889,86.3696441650391,51.0456466674805,30.2369995117188,19.6615009307861,10.5754985809326,24.4874153137207,24.2411670684814,25.3609161376953,24.1040840148926,1797,215,93,27.2936992645264,598,348,464,418,453
"419",419,23.8879489898682,11.0439376831055,81.8979339599609,80.0646133422852,30.929500579834,17.4444999694824,13.4850006103516,23.8611660003662,22.8117504119873,24.8040008544922,22.8117504119873,1602,286,42,56.0730323791504,656,194,539,194,511
"420",420,26.3217601776123,10.1930627822876,75.0773468017578,34.6678047180176,33.2314987182617,19.6547508239746,13.5767478942871,26.0473747253418,26.2311248779297,26.7697925567627,26.0372505187988,2342,339,33,56.0515213012695,965,147,516,270,68
"421",421,26.6198654174805,8.49177074432373,77.3984451293945,72.9451599121094,32.4300003051758,21.4584999084473,10.9715003967285,25.8871669769287,26.3095836639404,27.505916595459,25.6537494659424,1889,308,45,49.5053863525391,788,194,432,581,120
"422",422,25.0423030853271,10.1576881408691,83.6815567016602,60.3507881164551,31.577751159668,19.4392490386963,12.1385021209717,24.5125408172607,25.2215003967285,25.8661670684814,24.3653335571289,1700,200,54,33.8952713012695,585,206,373,537,343
"423",423,25.609260559082,9.15602111816406,81.7574768066406,69.8705368041992,31.2097511291504,20.0107498168945,11.1990013122559,24.8129997253418,26.2591247558594,26.2702083587646,24.6063346862793,2827,332,136,29.4130554199219,965,431,533,874,205
"424",424,17.7023220062256,7.70481252670288,29.1981678009033,685.879272460938,30.1672496795654,3.77924990653992,26.3880004882812,21.4512500762939,10.5468330383301,25.510082244873,8.78533363342285,1578,274,41,62.3681221008301,751,128,555,182,586
"425",425,26.9385204315186,7.8926248550415,76.6218414306641,84.368766784668,32.2047500610352,21.9039993286133,10.3007507324219,27.2700424194336,25.7424163818359,27.7579593658447,25.7424163818359,4003,426,244,17.8262233734131,1190,782,1082,782,38
"426",426,25.8746356964111,10.3566455841064,68.3370208740234,48.5792999267578,34.1852493286133,19.0300006866455,15.1552486419678,25.2700843811035,26.2359580993652,26.4895820617676,25.2700843811035,2159,346,11,68.8424758911133,970,61,302,970,307
"427",427,26.4668121337891,8.260666847229,84.7052307128906,36.1668586730957,31.6927509307861,21.9405002593994,9.75225067138672,26.2376670837402,26.5238342285156,26.972541809082,26.1361255645752,2473,323,103,38.3340225219727,908,342,428,582,60
"428",428,26.5575199127197,8.83820819854736,79.5751190185547,60.9818077087402,32.650749206543,21.5440006256104,11.1067485809326,26.1707077026367,26.7551670074463,27.4479999542236,25.9955406188965,2617,395,111,49.3083953857422,1141,355,381,882,125
"429",429,24.8022708892822,6.42091703414917,67.8905334472656,110.820541381836,29.6665000915527,20.2087497711182,9.45775032043457,23.6970825195312,25.8968753814697,25.9436664581299,23.3019161224365,3513,501,175,38.5700035095215,1408,632,637,1255,351
"430",430,24.2394065856934,10.0665626525879,73.3727874755859,105.208000183105,30.6287498474121,16.9090003967285,13.7197494506836,25.0041255950928,22.7481250762939,25.1132507324219,22.732292175293,3402,504,139,47.7684936523438,1410,448,1025,464,411
"431",431,24.1527919769287,12.672625541687,69.2748641967773,70.7289123535156,32.6342506408691,14.3409996032715,18.2932510375977,24.4055004119873,23.3590831756592,24.7390422821045,23.076416015625,1888,316,6,74.5984573364258,906,48,431,89,364
"432",432,26.4941253662109,8.4729585647583,90.7508850097656,24.1434383392334,31.1997509002686,21.8632488250732,9.33650207519531,26.5704154968262,26.1601657867432,26.6616249084473,26.1601657867432,2621,305,130,25.037036895752,835,445,748,445,90
"433",433,25.8567085266113,8.09333324432373,80.1697082519531,55.9154663085938,31.3957500457764,21.3004989624023,10.095251083374,25.9558753967285,25.5008754730225,26.5993328094482,25.214958190918,2103,299,66,41.9538269042969,830,308,500,326,149
"434",434,25.6912803649902,10.014895439148,82.1398086547852,42.5180892944336,31.4669990539551,19.2744998931885,12.1924991607666,25.6965408325195,25.1179161071777,26.1440410614014,25.1179161071777,2606,342,75,43.9751930236816,982,277,614,277,168
"435",435,24.4838752746582,6.91641616821289,57.2420692443848,169.244934082031,30.2465000152588,18.1637496948242,12.0827503204346,25.3153343200684,22.1088333129883,26.1596660614014,22.1088333129883,1469,277,1,78.2515182495117,627,7,604,7,204
"436",436,23.4174480438232,7.31893730163574,78.6749877929688,43.1421508789062,28.2325000762939,18.9297504425049,9.30274963378906,22.8852920532227,23.394832611084,23.7695827484131,22.8467082977295,2585,312,111,34.8318862915039,862,346,625,855,375
"437",437,27.8041572570801,9.12152099609375,58.6677856445312,155.836868286133,35.4192504882812,19.8715000152588,15.5477504730225,27.8936672210693,25.8250846862793,29.5243759155273,25.6969585418701,992,226,4,87.2805099487305,534,15,206,46,5
"438",438,26.2786045074463,8.64633369445801,81.8510208129883,55.1258659362793,31.50950050354,20.9459991455078,10.5635013580322,26.2352924346924,25.7112083435059,26.7918739318848,25.507833480835,1572,250,48,47.6775054931641,649,186,400,270,26
"439",439,25.6802177429199,7.96093702316284,89.622444152832,31.8633785247803,30.2849998474121,21.402250289917,8.88274955749512,25.7201251983643,25.3159160614014,26.0641250610352,25.248291015625,3242,308,216,10.3219604492188,885,703,841,727,355
"440",440,15.6725730895996,13.4873952865601,72.4233245849609,132.542907714844,23.8442497253418,5.22125005722046,18.6229991912842,16.6591243743896,13.8424587249756,16.8705005645752,13.8117914199829,1176,212,23,66.0684967041016,567,85,358,101,2547
"441",441,24.5558547973633,10.0848751068115,84.5390472412109,48.1615943908691,30.9980010986328,19.0687503814697,11.9292507171631,24.1035423278809,24.8323745727539,25.17795753479,23.9502506256104,1828,209,60,33.0144729614258,585,231,458,520,705
"442",442,25.0924472808838,8.12064552307129,92.5587921142578,26.0291137695312,29.5090007781982,20.7355003356934,8.77350044250488,25.1776256561279,25.1262092590332,25.3175830841064,24.7358341217041,3476,355,250,9.58749485015869,960,774,933,874,417
"443",443,16.3662090301514,11.574125289917,58.140251159668,313.505493164062,25.9645004272461,6.05725002288818,19.9072494506836,20.0541248321533,12.5411672592163,20.0541248321533,12.4906663894653,1665,178,97,19.5278053283691,479,334,479,345,995
"444",444,26.0608329772949,9.7857084274292,67.3529434204102,150.377532958984,33.3684997558594,18.8395004272461,14.5289993286133,26.9361248016357,25.9021663665771,27.648416519165,23.9702911376953,3539,575,89,57.6604537963867,1537,318,734,492,148
"445",445,25.7075824737549,7.62225008010864,75.8772583007812,45.0426216125488,31.339750289917,21.2942504882812,10.0454998016357,25.7150840759277,26.2632503509521,26.2632503509521,25.1386661529541,2838,442,63,49.425163269043,1134,278,278,813,39
"446",446,18.6495513916016,9.17493724822998,87.2743759155273,46.0537223815918,24.0895004272461,13.5767498016357,10.5127506256104,18.5201244354248,18.2312908172607,19.1320419311523,18.0648326873779,2623,311,106,33.8154983520508,856,353,724,673,1964
"447",447,25.3438129425049,12.0747909545898,70.7213821411133,50.3124771118164,33.6604995727539,16.5867500305176,17.0737495422363,25.4495410919189,24.8418750762939,25.8079986572266,24.6128349304199,2049,321,8,68.4565124511719,917,54,298,126,139
"448",448,23.7247085571289,10.2752914428711,79.4932022094727,87.2272186279297,30.326000213623,17.3999996185303,12.9260005950928,23.7505416870117,22.49658203125,24.6468334197998,22.49658203125,1650,293,27,56.6470222473145,666,144,558,144,523
"449",449,25.9256458282471,10.4601249694824,68.0211639404297,49.0882797241211,34.3460006713867,18.9682502746582,15.3777503967285,25.3188743591309,26.2856674194336,26.5636672973633,25.3188743591309,2129,344,11,67.7774810791016,946,63,302,946,298
"450",450,17.9251766204834,7.36847925186157,25.8425254821777,779.782653808594,31.7975006103516,3.28449988365173,28.5130004882812,21.9907913208008,9.9196662902832,27.0414161682129,7.97808313369751,1555,272,47,56.8017196655273,722,183,509,191,297
"451",451,26.6053123474121,11.3987503051758,66.3065032958984,61.4201774597168,35.9654998779297,18.7744998931885,17.1909999847412,25.8774166107178,27.0424175262451,27.4014167785645,25.8774166107178,2201,343,7,70.3484725952148,977,47,323,977,259
"452",452,24.8764896392822,8.22952079772949,89.7733306884766,34.0466957092285,29.3980007171631,20.2310009002686,9.16699981689453,25.1144580841064,24.3794174194336,25.1566257476807,24.3794174194336,2376,298,123,31.7672348022461,831,395,721,395,509
"453",453,17.1459999084473,10.9194164276123,45.376091003418,503.77490234375,27.3075008392334,3.24324989318848,24.0642509460449,22.5713329315186,10.3862915039062,22.5713329315186,10.3862915039062,805,164,7,90.677375793457,457,23,457,23,1604
"454",454,26.9420413970947,7.29520845413208,85.3415374755859,49.534595489502,31.4267501831055,22.8784999847412,8.54825019836426,26.9907493591309,27.2317085266113,27.339542388916,26.2294158935547,3380,360,215,13.9406003952026,1000,715,750,903,20
"455",455,25.2327709197998,12.174916267395,72.5777435302734,33.7296600341797,34.0060005187988,17.2310009002686,16.7749996185303,24.9350414276123,25.1625823974609,25.6937923431396,24.9350414276123,1959,287,10,68.0418701171875,835,54,336,835,301
"456",456,21.8571243286133,8.26733303070068,33.9339752197266,596.068420410156,32.8672485351562,8.50425052642822,24.3629989624023,25.297290802002,15.5132913589478,28.3521251678467,13.9210414886475,1636,293,33,68.6690063476562,755,117,691,150,112
"457",457,19.0056037902832,7.55291700363159,33.5044898986816,549.92724609375,29.29075050354,6.74774980545044,22.5430011749268,25.1194171905518,13.5609998703003,25.1194171905518,11.8577079772949,1630,262,31,62.7131652832031,691,109,691,146,538
"458",458,22.9127388000488,12.6526880264282,67.666862487793,213.259780883789,30.4797496795654,11.78125,18.6984996795654,24.7818336486816,20.0527076721191,24.7818336486816,19.8188343048096,1176,217,16,74.5586166381836,602,69,602,91,453
"459",459,25.3183326721191,9.86966705322266,42.7934494018555,415.929809570312,34.1399993896484,11.0764999389648,23.0634994506836,28.7867908477783,19.9935836791992,28.7867908477783,19.1497077941895,1698,357,5,96.4509124755859,949,30,949,31,19
"460",460,25.9833126068115,8.6478328704834,91.1017456054688,23.5569820404053,30.8129997253418,21.320499420166,9.49250030517578,26.2186660766602,26.0167503356934,26.2863750457764,25.6849994659424,3946,410,238,17.5584030151367,1136,763,1063,990,308
"461",461,20.0435733795166,11.9331455230713,61.7585716247559,242.047698974609,28.4432506561279,9.12100028991699,19.3222503662109,22.6959171295166,16.8326663970947,22.736083984375,16.8326663970947,1488,265,24,73.3537368774414,732,85,700,85,620
"462",462,19.4032402038574,10.5107707977295,62.1488609313965,274.772277832031,27.3540000915527,10.4417495727539,16.9122505187988,22.2235832214355,17.1151657104492,22.2235832214355,15.7235412597656,1718,317,46,75.4629440307617,887,157,887,181,1013
"463",463,26.6590728759766,8.92047882080078,87.6382675170898,27.129222869873,31.8839988708496,21.705249786377,10.1787490844727,26.5510005950928,26.5968322753906,26.9682502746582,26.3432922363281,3023,341,172,22.0138759613037,966,537,641,734,57
"464",464,24.6309700012207,10.495020866394,73.2994842529297,99.1289749145508,31.1680011749268,16.8500003814697,14.318000793457,25.3307495117188,23.2020835876465,25.4647083282471,23.2020835876465,2825,398,83,49.754711151123,1140,289,889,289,356
"465",465,26.1190204620361,10.4174165725708,73.9085922241211,34.3927230834961,33.2270011901855,19.1319999694824,14.0950012207031,25.8776664733887,25.9882926940918,26.55637550354,25.8136672973633,2504,369,28,59.6041603088379,1067,128,566,249,103
"466",466,27.0616397857666,7.29885244369507,86.9681167602539,41.6037063598633,31.549861907959,23.1573009490967,8.3925609588623,26.6381530761719,27.0901298522949,27.600643157959,26.5387516021729,3086,352,188,24.9294567108154,1049,606,681,892,31
"467",467,20.5171775817871,7.65322923660278,33.6239395141602,556.263366699219,30.8387508392334,8.07750034332275,22.7612495422363,26.6835422515869,14.9742498397827,26.6835422515869,13.2625417709351,1591,252,31,61.3935813903809,666,111,666,148,253
"468",468,21.3075733184814,12.5024375915527,55.4241333007812,379.015075683594,32.054500579834,9.49674987792969,22.5577507019043,21.4750003814697,16.5690841674805,25.618709564209,16.5690841674805,1547,167,94,19.1981506347656,446,301,374,301,255
"469",469,25.0806980133057,10.654146194458,51.2643699645996,211.779968261719,35.0214996337891,14.2387504577637,20.7827491760254,25.3412494659424,22.345832824707,27.6312503814697,22.345832824707,1540,296,3,88.7828521728516,798,21,275,21,382
"470",470,22.4385318756104,9.1373119354248,89.8060150146484,31.0059337615967,27.4685001373291,17.2940006256104,10.1744995117188,22.0111656188965,22.6925411224365,22.7261238098145,22.003999710083,3883,447,238,22.1010131835938,1277,760,800,1165,849
"471",471,21.66796875,12.3516874313354,64.1462783813477,250.438598632812,30.0512504577637,10.7957496643066,19.255500793457,24.3381252288818,18.4929161071777,24.3381252288818,18.30637550354,1187,210,24,66.8627090454102,581,94,581,118,459
"472",472,21.7112598419189,9.85281276702881,76.8610000610352,69.5644149780273,28.4950008392334,15.6759996414185,12.8190011978149,21.3264579772949,21.8447914123535,22.6868743896484,20.9403343200684,2997,491,42,61.5336151123047,1267,160,580,923,955
"473",473,25.1017608642578,10.8369789123535,75.0366439819336,80.2669143676758,33.0284996032715,18.5862503051758,14.4422492980957,24.6616249084473,25.3163757324219,26.2732906341553,24.2584171295166,2024,422,4,92.791633605957,1070,19,316,565,378
"474",474,27.8301868438721,8.43249988555908,48.0231246948242,263.811553955078,36.9514999389648,19.3922500610352,17.5592498779297,28.2497081756592,25.6818752288818,31.1396255493164,24.4330005645752,1101,259,3,101.596740722656,596,17,189,18,9
"475",475,18.813362121582,9.08716487884521,58.4178504943848,222.902252197266,25.7807464599609,10.225287437439,15.555459022522,19.3408050537109,16.6858234405518,21.5988502502441,16.1172409057617,948,119,30,39.1674728393555,333,108,303,130,149
"476",476,25.8946151733398,11.3146457672119,75.7174377441406,70.6841278076172,33.0849990844727,18.1417503356934,14.9432487487793,25.4244575500488,25.9429588317871,26.9340000152588,25.3112087249756,1184,244,8,86.6731796264648,647,37,131,104,175
"477",477,26.0932922363281,8.267333984375,78.5625457763672,56.989200592041,32.1725006103516,21.6492500305176,10.523250579834,25.9706249237061,26.8298759460449,26.8424167633057,25.4445419311523,2498,369,93,41.928653717041,970,314,345,611,53
"478",478,27.2229061126709,9.35564613342285,76.2325973510742,85.3144989013672,34.3320007324219,22.0594997406006,12.2725009918213,26.1875,28.0204162597656,28.3604164123535,26.1875,2814,459,37,62.6698799133301,1257,175,191,1257,129
"479",479,25.0396041870117,9.43637466430664,83.5003509521484,61.9106674194336,30.9605007171631,19.6595001220703,11.3010005950928,24.7366256713867,25.3111248016357,25.7796669006348,24.2473754882812,1758,214,86,29.7961692810059,611,313,416,432,323
"480",480,24.1504383087158,8.66033363342285,73.8070373535156,78.5825271606445,30.75,19.0162506103516,11.7337493896484,23.4182090759277,24.7408752441406,25.1339168548584,23.1782493591309,1562,284,14,67.0837860107422,657,77,330,457,611
"481",481,19.9521865844727,9.72779178619385,86.5038528442383,39.7242736816406,25.8952503204346,14.6497497558594,11.2455005645752,19.5906658172607,20.1693325042725,20.4117088317871,19.3852920532227,2066,268,100,31.8378963470459,739,316,406,711,1445
"482",482,23.8362522125244,7.22254657745361,74.0928421020508,90.8812713623047,29.0901012420654,19.3421325683594,9.74796867370605,22.5569801330566,24.5105323791504,24.8361682891846,22.5569801330566,2959,506,31,66.9656753540039,1354,138,438,1354,476
"483",483,27.0529441833496,8.38822269439697,62.1320877075195,129.601928710938,33.9883270263672,20.4876976013184,13.5006294250488,25.8735542297363,27.2792320251465,29.0322284698486,25.7981605529785,3195,959,2,123.144538879395,2315,11,264,1833,50
"484",484,21.1977710723877,12.5957908630371,59.5848541259766,315.078186035156,31.1665000915527,10.027250289917,21.1392498016357,24.6409168243408,17.2220001220703,24.6409168243408,17.1450004577637,1485,172,65,26.0380859375,451,277,451,350,277
"485",485,23.6100616455078,10.0563335418701,78.389030456543,57.3923797607422,30.1322498321533,17.3034992218018,12.8287506103516,23.5620002746582,23.3108749389648,24.3817501068115,23.00612449646,1685,230,27,50.5697746276855,658,121,435,177,511
"486",486,26.9091815948486,8.29091453552246,89.6140365600586,26.3382434844971,31.5564441680908,22.3046398162842,9.25180435180664,26.6250858306885,26.8330764770508,27.2177829742432,26.6250858306885,2667,298,151,24.0680255889893,801,469,704,801,13
"487",487,20.9419574737549,10.6091661453247,92.4344787597656,23.5343017578125,26.9002494812012,15.4227504730225,11.4774990081787,20.6629581451416,20.9542922973633,21.2006664276123,20.6372909545898,2984,360,177,27.6351776123047,1052,566,594,936,1333
"488",488,27.2157688140869,8.2338228225708,73.4134521484375,88.7562942504883,33.3423538208008,22.1266670227051,11.2156867980957,26.8447704315186,27.0173854827881,28.2668628692627,26.0066661834717,2347,310,75,40.4932327270508,859,249,487,530,33
"489",489,24.4983444213867,9.90943717956543,80.9826126098633,55.560791015625,30.8675003051758,18.6310005187988,12.236499786377,24.2020835876465,24.3670425415039,25.2864990234375,24.05299949646,1676,210,37,42.8928413391113,621,153,439,575,370
"490",490,24.6231250762939,7.64658355712891,74.1181411743164,80.3779296875,29.8934993743896,19.5767498016357,10.3167495727539,24.3543338775635,23.5580825805664,25.4398326873779,23.5557918548584,2244,407,41,58.8004951477051,958,210,591,384,208
"491",491,20.564624786377,12.1537914276123,65.9483795166016,236.047607421875,29.0562496185303,10.6269998550415,18.4292488098145,22.8050003051758,17.2720832824707,22.8050003051758,17.2720832824707,1361,334,9,108.80712890625,876,27,876,27,1015
"492",492,24.8818855285645,7.70338153839111,58.5377502441406,200.883193969727,31.5572948455811,18.3976135253906,13.1596813201904,23.6957569122314,24.0617599487305,26.970645904541,22.0648994445801,2395,461,60,65.3738174438477,1173,220,452,513,328
"493",493,26.1551246643066,10.5771675109863,82.6987228393555,47.2001800537109,32.1855010986328,19.3955001831055,12.7900009155273,26.3461246490479,25.4497909545898,26.54075050354,25.4497909545898,1633,222,48,40.6093101501465,588,189,497,189,152
"494",494,26.9644165039062,8.33291625976562,89.4137496948242,30.5084362030029,31.661750793457,22.342248916626,9.31950187683105,27.0914993286133,26.5556659698486,27.2018737792969,26.5179576873779,2694,329,155,25.8526935577393,906,501,754,523,79
"495",495,27.1302509307861,6.954749584198,85.6127395629883,45.0677337646484,31.2572498321533,23.1337509155273,8.12349891662598,26.8548336029053,27.4440002441406,27.4829578399658,26.4782085418701,3221,380,198,25.858585357666,1106,627,635,1045,73
"496",496,26.4707489013672,9.67987442016602,79.8340301513672,29.7730331420898,32.689998626709,20.5650005340576,12.1249980926514,26.3201656341553,26.3141250610352,26.8359985351562,26.1179580688477,2375,320,56,47.7932968139648,877,209,389,321,57
"497",497,24.9181156158447,7.97052097320557,87.9069137573242,34.4708786010742,29.6132507324219,20.5462493896484,9.06700134277344,24.7765846252441,24.9190006256104,25.3848762512207,24.5423336029053,2367,270,119,27.0398597717285,735,368,594,613,262
"498",498,26.5350780487061,8.40258407592773,87.9316482543945,48.3990745544434,31.7248058319092,22.1689929962158,9.55581283569336,25.857105255127,26.9095611572266,27.0680446624756,25.857105255127,3734,545,172,34.7553176879883,1386,603,702,1386,15
